s_no,lda_1,Label,tweet_count,pca_1,pca_2
445,-0.067800781,Content Polluter,3677,0.012658138,0.004305357
446,-0.551788824,Content Polluter,11,0.013231883,-0.006240372
447,-1.565481944,Content Polluter,1917,0.06490791,-0.005121518
448,-0.253043489,Content Polluter,257,0.002265269,-0.004615181
449,-0.264523311,Content Polluter,713,0.004966763,-0.003535599
450,-0.355340351,Content Polluter,134,0.005638837,-0.005249955
451,-0.287279575,Content Polluter,4089,0.024093905,0.00452395
452,-4.415786555,Content Polluter,5425,0.200493558,-0.006460919
453,-1.10075433,Content Polluter,1290,0.042435453,-0.005029722
454,-1.981637196,Content Polluter,4434,0.095122697,-0.000450569
455,-0.058415062,Content Polluter,1567,0.001145423,-0.000769888
456,0.093124551,Content Polluter,633,-0.010003815,-0.002508223
457,-1.237695808,Content Polluter,1375,0.048595291,-0.005303869
458,-0.112357735,Content Polluter,343,-0.003102995,-0.003918013
459,0.014595789,Content Polluter,2067,0.00078201,0.000692362
460,-15.9915075,Content Polluter,45301,0.886299574,0.050138926
461,0.262278018,Content Polluter,5161,0.006856905,0.009042099
462,-1.014357698,Content Polluter,396,0.034195304,-0.006897866
463,-1.510919306,Content Polluter,269,0.053890877,-0.008915136
464,0.14462144,Content Polluter,1377,-0.008135231,-0.000534935
465,-0.202320485,Content Polluter,46,-0.000998092,-0.004945106
466,-0.190132773,Content Polluter,2959,0.013859376,0.002148673
467,-1.65422467,Content Polluter,56,0.05872029,-0.009930809
468,-0.801860845,Content Polluter,1529,0.031431132,-0.003421429
469,-0.325201456,Content Polluter,935,0.008776666,-0.003220372
470,-11.71212039,Content Polluter,14567,0.548189435,-0.009476461
471,-2.373200075,Content Polluter,755,0.091997669,-0.010723597
472,0.058627438,Content Polluter,262,-0.010548631,-0.003524802
473,-0.093739485,Content Polluter,54,-0.005405798,-0.004552146
474,0.726051441,Content Polluter,11177,0.019601262,0.02519835
475,-0.450318991,Content Polluter,1061,0.014594308,-0.003348105
476,-3.969582537,Content Polluter,811,0.157659025,-0.016075678
477,-0.201039398,Content Polluter,1255,0.005293844,-0.00201136
478,0.015634897,Content Polluter,372,-0.008188408,-0.003408051
479,-3.90246848,Content Polluter,5015,0.176973166,-0.005659006
480,0.263646758,Content Polluter,3284,-0.003076613,0.004501363
481,-1.083521979,Content Polluter,2605,0.04869391,-0.001789879
482,0.0048713,Content Polluter,589,-0.006635584,-0.002916933
483,0.044184672,Content Polluter,1121,-0.005402325,-0.001497284
484,-2.964009867,Content Polluter,4247,0.134558582,-0.004297526
485,-0.307072995,Content Polluter,114,0.003665714,-0.005141994
486,-2.645654022,Content Polluter,146,0.099802432,-0.013122096
487,-0.231956791,Content Polluter,241,0.001254309,-0.004575878
488,-0.590265165,Content Polluter,6193,0.047336737,0.008598247
489,-0.285555385,Content Polluter,268,0.003593148,-0.004694925
490,-0.358328552,Content Polluter,103,0.005634271,-0.005338478
491,-2.651949385,Content Polluter,1451,0.108561962,-0.010126998
492,-0.37709821,Content Polluter,332,0.007779864,-0.004863542
493,-0.546737193,Content Polluter,135,0.013799639,-0.005933441
494,-0.24886365,Content Polluter,71,0.001029595,-0.005043712
495,-0.643406852,Content Polluter,5233,0.044554084,0.006082593
496,-1.073122557,Content Polluter,2411,0.047244216,-0.00222367
497,-2.88308702,Content Polluter,4990,0.13547232,-0.002247925
498,-0.571229092,Content Polluter,1665,0.022699437,-0.002298939
499,-3.247737422,Content Polluter,2586,0.137460374,-0.009297411
500,-0.078800472,Content Polluter,121,-0.005633209,-0.004341326
501,-2.243469236,Content Polluter,2020,0.093269874,-0.007207867
502,-0.280212028,Content Polluter,260,0.003306804,-0.004693695
503,-11.1863312,Content Polluter,10192,0.503392796,-0.018242285
504,-0.062255777,Content Polluter,2,-0.006996528,-0.004567391
505,-1.211821512,Content Polluter,185,0.041178425,-0.008088333
506,0.329647616,Content Polluter,3131,-0.006534794,0.004353388
507,-0.421058634,Content Polluter,3377,0.025530742,0.002365689
508,-0.52099278,Content Polluter,536,0.01468385,-0.004858769
509,-0.8641128,Content Polluter,5476,0.054751703,0.005922751
510,-5.713955365,Content Polluter,4190,0.246973481,-0.013898692
511,-0.94654312,Content Polluter,19585,0.132628781,0.039784089
512,0.038770766,Content Polluter,350,-0.009230585,-0.003383634
513,-0.45811984,Content Polluter,1711,0.018339939,-0.001801345
514,-1.791663197,Content Polluter,1905,0.075659393,-0.006064489
515,-0.119320998,Content Polluter,47,-0.004406232,-0.004656063
516,-0.00782055,Content Polluter,788,-0.005076198,-0.002477993
517,-0.518997571,Content Polluter,4027,0.03297578,0.003601842
518,1.160080315,Content Polluter,13532,0.014146985,0.032399945
519,-2.87737921,Content Polluter,1345,0.115921295,-0.011043287
520,-4.217232073,Content Polluter,713,0.167481013,-0.017181638
521,-0.050992047,Content Polluter,3572,0.011698644,0.004084162
522,-2.949983919,Content Polluter,1932,0.121765988,-0.009852285
523,-0.832403658,Content Polluter,6018,0.056302545,0.007344551
524,-2.653956056,Content Polluter,4700,0.124136147,-0.002124971
525,-1.461050765,Content Polluter,507,0.053921655,-0.008239387
526,-0.379069836,Content Polluter,790,0.010197844,-0.0037548
527,-0.751305169,Content Polluter,2466,0.034337698,-0.000982575
528,-1.849162246,Content Polluter,2160,0.077743025,-0.005503012
529,-0.089490054,Content Polluter,3277,0.011402195,0.003265571
530,-0.883270948,Content Polluter,1170,0.032885516,-0.004571543
531,-2.309522707,Content Polluter,1117,0.091123377,-0.009612968
532,-0.057770396,Content Polluter,2550,0.0062122,0.001619815
533,-0.358166889,Content Polluter,20,0.005245153,-0.005543686
534,0.155026053,Content Polluter,1458,-0.008232877,-0.00029442
535,-0.036087821,Content Polluter,282,-0.006562484,-0.00380219
536,-0.467958137,Content Polluter,2826,0.024680037,0.000858856
537,0.214136542,Content Polluter,1401,-0.010922502,-0.000231954
538,-0.750569445,Content Polluter,20392,0.128751144,0.042420809
539,0.716098213,Content Polluter,20362,0.068336677,0.047407628
540,-6.715770024,Content Polluter,3026,0.282541569,-0.020220363
541,0.960229936,Content Polluter,13129,0.020169267,0.030740547
542,-0.57892847,Content Polluter,99,0.014771635,-0.006117521
543,-0.049050112,Content Polluter,9,-0.007495523,-0.004505474
544,-0.11059518,Content Polluter,370,-0.00301294,-0.003848338
545,0.18861779,Content Polluter,6625,0.017644205,0.012328298
546,-6.612997102,Content Polluter,4797,0.287163528,-0.015535344
547,-2.323481451,Content Polluter,5891,0.116908584,0.001892018
548,-0.291873485,Content Polluter,132,0.003043023,-0.005037809
549,-0.112964012,Content Polluter,3078,0.011318227,0.002702788
550,-2.680950626,Content Polluter,7987,0.142800503,0.005719232
551,0.192672467,Content Polluter,1602,-0.008968968,0.000179528
552,-2.594828195,Content Polluter,5729,0.127134363,0.000569786
553,-0.456927391,Content Polluter,174,0.010190532,-0.005518244
554,-0.369228964,Content Polluter,4,0.005644592,-0.005623153
555,-9.138382764,Content Polluter,4616,0.390707007,-0.024750566
556,-2.962444577,Content Polluter,16905,0.200979855,0.026372171
557,-1.836443566,Content Polluter,740,0.069750217,-0.008898085
558,-0.244641488,Content Polluter,179,0.001399657,-0.00476543
559,0.736640287,Content Polluter,5615,-0.010179826,0.011772386
560,-10.36300994,Content Polluter,4163,0.437562758,-0.02997787
561,-2.113823636,Content Polluter,51895,0.350314084,0.114027196
562,-0.010339595,Content Polluter,11,-0.009051409,-0.004369199
563,-1.371979968,Content Polluter,6628,0.081660892,0.006962144
564,-0.86996273,Content Polluter,2054,0.036986973,-0.002384567
565,-0.249031415,Content Polluter,812,0.00488355,-0.003245249
566,-0.493037587,Content Polluter,567,0.013727599,-0.00468982
567,-7.914027836,Content Polluter,1613,0.323916584,-0.027738962
568,-0.239431277,Content Polluter,24,0.000339727,-0.00512016
569,-1.534006415,Content Polluter,769,0.057482904,-0.007785035
570,-0.147670171,Content Polluter,1743,0.005674851,-0.00064598
571,-0.386564014,Content Polluter,417,0.009065759,-0.004729844
572,-3.787527578,Content Polluter,6168,0.178452245,-0.002482086
573,-3.781811766,Content Polluter,12318,0.210581842,0.01243072
574,-1.358335271,Content Polluter,645,0.049646501,-0.007482252
575,-0.086160481,Content Polluter,139,-0.005247053,-0.004322164
576,-6.769525359,Content Polluter,7647,0.30899768,-0.009209216
577,-0.394237501,Content Polluter,914,0.011485909,-0.003507925
578,-0.145624034,Content Polluter,71,-0.003227186,-0.004686231
579,-0.254588234,Content Polluter,1107,0.006776072,-0.00255985
580,-0.201659538,Content Polluter,3480,0.017072543,0.003370775
581,-0.075661795,Content Polluter,374,-0.004493455,-0.003712317
582,-0.413002374,Content Polluter,252,0.008826372,-0.005180464
583,-3.065095192,Content Polluter,1605,0.124797246,-0.011043261
584,-0.160904926,Content Polluter,324,-0.001271769,-0.004125936
585,0.060649484,Content Polluter,411,-0.009847927,-0.003156973
586,-0.605253438,Content Polluter,280,0.016899865,-0.005778286
587,-1.43298896,Content Polluter,1151,0.055390688,-0.006515684
588,-2.827929549,Content Polluter,1724,0.11609177,-0.00997313
589,0.422170946,Content Polluter,3044,-0.010753228,0.004458309
590,-0.57502155,Content Polluter,3041,0.030079161,0.001021674
591,0.373833005,Content Polluter,10844,0.032295887,0.023178983
592,1.091111553,Content Polluter,11529,0.006354605,0.027318954
593,-1.006785722,Content Polluter,2533,0.045119461,-0.001695757
594,-6.80281458,Content Polluter,3927,0.291094649,-0.01835941
595,-1.217482934,Content Polluter,3852,0.060735293,0.000769952
596,-0.337177573,Content Polluter,29,0.004407123,-0.00544746
597,-0.679984013,Content Polluter,1468,0.02612383,-0.003150554
598,-0.759811819,Content Polluter,9231,0.070226734,0.015375862
599,-6.085112629,Content Polluter,10917,0.297877675,0.001088962
600,-0.280194638,Content Polluter,730,0.005778938,-0.003555417
601,-1.608400667,Content Polluter,1616,0.065032326,-0.00599367
602,-1.35575637,Content Polluter,2285,0.058145558,-0.003499626
603,0.176579749,Content Polluter,3345,0.000750506,0.004354964
604,-0.13220893,Content Polluter,684,-0.000527609,-0.003157666
605,-0.007100736,Content Polluter,2867,0.005844873,0.002558212
606,-0.956137365,Content Polluter,1604,0.038273869,-0.003781641
607,0.982578807,Content Polluter,21637,0.06412263,0.051412343
608,-0.185364035,Content Polluter,54,-0.001672046,-0.004865534
609,-6.776766851,Content Polluter,3689,0.288818085,-0.01884995
610,0.056770592,Content Polluter,10,-0.011792885,-0.004141954
611,-1.442403181,Content Polluter,2549,0.063082774,-0.003158169
612,-2.014708415,Content Polluter,1986,0.083604615,-0.006493341
613,-0.324809983,Content Polluter,241,0.005072772,-0.004896511
614,-1.198199341,Content Polluter,338,0.041424526,-0.007670882
615,-1.337757298,Content Polluter,8149,0.088414444,0.010749879
616,0.208262586,Content Polluter,1855,-0.008299843,0.000847896
617,-2.010002862,Content Polluter,2127,0.084167901,-0.006136939
618,-0.242019203,Content Polluter,306,0.001928624,-0.004446057
619,-0.981084608,Content Polluter,20517,0.13874893,0.041939782
620,-0.32090179,Content Polluter,1522,0.011666811,-0.001782079
621,-0.183422462,Content Polluter,291,-0.000533436,-0.004282375
622,-0.348722163,Content Polluter,48,0.005035575,-0.00544603
623,4.368168728,Content Polluter,61011,0.132277164,0.158437359
624,-2.40967314,Content Polluter,1343,0.096435878,-0.009411915
625,-0.183626757,Content Polluter,562,0.000927455,-0.00362913
626,-0.271970574,Content Polluter,311,0.003266651,-0.0045444
627,-3.68408003,Content Polluter,16349,0.227721957,0.022534571
628,-6.324085134,Content Polluter,827,0.254514435,-0.024162514
629,-8.935903441,Content Polluter,28660,0.50823106,0.03423434
630,-4.935255136,Content Polluter,3190,0.210194739,-0.01367589
631,0.466088372,Content Polluter,9299,0.020313365,0.019761216
632,-0.172352578,Content Polluter,24,-0.002342698,-0.004895212
633,-1.703258146,Content Polluter,683,0.063987287,-0.008577453
634,-0.904035401,Content Polluter,1011,0.032902333,-0.005028255
635,-0.343026147,Content Polluter,344,0.006373927,-0.004710863
636,-1.687919403,Content Polluter,2098,0.070853039,-0.005102263
637,-0.128733837,Content Polluter,62,-0.003927795,-0.004653332
638,-4.638928672,Content Polluter,174,0.181810829,-0.019927667
639,-0.468843737,Content Polluter,658,0.01320168,-0.00438504
640,-0.267815382,Content Polluter,688,0.005039117,-0.003613526
641,-1.258717488,Content Polluter,602,0.045296194,-0.007239987
642,-2.235687348,Content Polluter,1786,0.091897776,-0.007763409
643,-20.61041408,Content Polluter,2214,0.848906404,-0.070099771
644,-0.901910162,Content Polluter,4772,0.052597168,0.004087757
645,-4.291894891,Content Polluter,454,0.169118022,-0.018060479
646,0.007528347,Content Polluter,48,-0.009589223,-0.004218097
647,-1.714226381,Content Polluter,317,0.062485534,-0.009499301
648,-0.891222167,Content Polluter,224,0.028231121,-0.006889604
649,-2.641136886,Content Polluter,684,0.102514773,-0.011809528
650,-12.05109392,Content Polluter,1094,0.490699732,-0.043227393
651,-0.349606164,Content Polluter,3936,0.025932034,0.003931176
652,0.339175382,Content Polluter,12166,0.040665606,0.026261818
653,-0.548988412,Content Polluter,55,0.013302546,-0.006120134
654,-0.29813868,Content Polluter,325,0.004804203,-0.004634908
655,-0.366375208,Content Polluter,607,0.008714542,-0.004154281
656,-1.40024947,Content Polluter,3014,0.063794776,-0.001886408
657,-1.692059866,Content Polluter,942,0.064926699,-0.007914822
658,0.110675454,Content Polluter,8179,0.029042211,0.015821084
659,-8.190448426,Content Polluter,812,0.331625463,-0.030682095
660,-3.635892221,Content Polluter,710,0.143538126,-0.015179688
661,-0.154610537,Content Polluter,168,-0.002268345,-0.004489284
662,-0.229702543,Content Polluter,6052,0.031794554,0.009499447
663,0.164336288,Content Polluter,2528,-0.002974244,0.002327952
664,-3.621971977,Content Polluter,536,0.142176114,-0.015564059
665,-0.457324073,Content Polluter,868,0.014072466,-0.003857739
666,-9.168116698,Content Polluter,2013,0.377677266,-0.031108105
667,0.541003046,Content Polluter,4268,-0.009264175,0.007838485
668,-9.736223735,Content Polluter,21964,0.506314528,0.015219511
669,-3.384019693,Content Polluter,7167,0.167135911,0.001328724
670,-0.336962741,Content Polluter,275,0.005676431,-0.004849552
671,0.164325525,Content Polluter,1140,-0.010266116,-0.00103438
672,4.460788403,Content Polluter,1481,0.246790256,-0.023302969
673,-8.194582864,Content Polluter,4679,0.351475843,-0.021273075
674,-0.074901755,Content Polluter,154,-0.005655502,-0.004244821
675,-1.9661481,Content Polluter,469,0.073619647,-0.009998867
676,-2.710420012,Content Polluter,674,0.105230933,-0.012065928
677,-0.024818162,Content Polluter,263,-0.007102873,-0.00381131
678,-1.192346015,Content Polluter,538,0.042415803,-0.007182103
679,0.003359336,Content Polluter,256,-0.008308262,-0.003730102
680,-0.235503615,Content Polluter,1741,0.009323388,-0.000958252
681,-4.658711702,Content Polluter,4470,0.205164378,-0.009586665
682,-0.31244808,Content Polluter,433,0.005534495,-0.004385329
683,-0.724215705,Content Polluter,817,0.024530061,-0.004880934
684,-0.164505558,Content Polluter,632,0.000496541,-0.00339245
685,-3.595502527,Content Polluter,5824,0.168915073,-0.002666965
686,-0.172552855,Content Polluter,803,0.001869877,-0.003018652
687,0.072610356,Content Polluter,243,-0.011217975,-0.003523027
688,-0.003182153,Content Polluter,31,-0.009227926,-0.004297155
689,-0.259687101,Content Polluter,1626,0.009873724,-0.001334388
690,0.036952542,Content Polluter,861,-0.006495773,-0.002149899
691,-0.297311407,Content Polluter,1832,0.012333355,-0.000950374
692,-0.267022882,Content Polluter,327,0.003142487,-0.004488139
693,0.072390514,Content Polluter,6,-0.012449455,-0.004098303
694,0.060056826,Content Polluter,120,-0.011347358,-0.003864383
695,-1.154329275,Content Polluter,278,0.039334794,-0.007667337
696,-4.504308728,Content Polluter,4128,0.197512592,-0.009925391
697,0.099100877,Content Polluter,3227,0.003418972,0.003792602
698,-1.169617645,Content Polluter,5179,0.065724108,0.004151048
699,-0.195924833,Content Polluter,468,0.001001151,-0.003904731
700,0.358510345,Content Polluter,3044,-0.008029114,0.004229159
701,-1.380901064,Content Polluter,44929,0.283584041,0.099682853
702,-0.023946545,Content Polluter,684,-0.004954688,-0.002786025
703,-8.741788302,Content Polluter,49542,0.609890409,0.085495257
704,-0.181373108,Content Polluter,69,-0.00178949,-0.004812596
